,name,url,Rating,description,bbox,Destination,Lat,Lon
700,Résidence Du Golf,https://www.booking.com/hotel/fr/residence-du-golf.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=7b174fed398cb2e036b90537d21143b3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=581e64664a8e033e&srepoch=1651501006&all_sr_blocks=5391703_203558088_2_2_0&highlighted_blocks=5391703_203558088_2_2_0&matching_block_id=5391703_203558088_2_2_0&sr_pri_blocks=5391703_203558088_2_2_0__18400&tpi_r=2&from=searchresults#hotelTmpl,"8,3","[""Située sur le parcours de golf de Nîmes Vacquerolles, la Résidence du Golf propose des studios indépendants dotés d'un balcon ou d'une terrasse et d'une vue sur le golf. À seulement 10 minutes de route de Nîmes, elle vous propose de passer un séjour paisible tout en étant proche des commodités."", ""Chaque studio climatisé comprend un coin salon avec une télévision, une kitchenette et une salle de bains privative pourvue d'une baignoire. Une connexion Wi-Fi est disponible gratuitement."", 'La gare de Nîmes se trouve à 10 km et Montpellier est accessible en 45 minutes en voiture. Un parking privé et sécurisé est aussi disponible gratuitement sur place. ']","4.2757813086129,43.833291107354,4.32569822172157,43.8692219405002",Nimes,43.851256523927105,4.3007397651672346
701,La Maison Rousseau Chambre d'hôtes,https://www.booking.com/hotel/fr/la-maison-rousseau.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=7b174fed398cb2e036b90537d21143b3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=581e64664a8e033e&srepoch=1651501006&all_sr_blocks=111666502_218073319_2_1_0&highlighted_blocks=111666502_218073319_2_1_0&matching_block_id=111666502_218073319_2_1_0&sr_pri_blocks=111666502_218073319_2_1_0__28232&tpi_r=2&from=searchresults#hotelTmpl,"9,2","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Maison Rousseau Chambre d'hôtes\xa0! "", ""Situé à Nîmes, la Maison Rousseau propose des hébergements avec petit-déjeuner, ainsi qu'une terrasse et un salon commun. L'établissement se trouve à 350 mètres de la cathédrale Notre-Dame et met à votre disposition une connexion Wi-Fi gratuite."", ""Les chambres climatisées comprennent un bureau, ainsi qu'une salle de bains privative dotée d'une douche et d'un sèche-cheveux. Vous pourrez également profiter du coin salon commun et de la terrasse."", ""Inclus dans le tarif, le petit-déjeuner est servi chaque matin. Vous trouverez des restaurants, des bars et des magasins à moins de 300 mètres de l'établissement."", ""La Maison Rousseau assure un service de massages moyennant un supplément. Le Carré d'Art - Musée d'Art Contemporain et les Jardins de la Fontaine sont implantés à respectivement 500 et 800 mètres. L'établissement se situe à 1,3 km de la gare de Nîmes. ""]","4.3340979317224,43.8225376522219,4.38400584709853,43.8584684853681",Nimes,43.840503068795,4.359051889410465
702,"HÔTEL B&B Ville Active, parking sécurisé gratuit",https://www.booking.com/hotel/fr/b-amp-b-nimes-villes-active.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=7b174fed398cb2e036b90537d21143b3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=581e64664a8e033e&srepoch=1651501006&all_sr_blocks=112846201_262957789_0_0_0&highlighted_blocks=112846201_262957789_0_0_0&matching_block_id=112846201_262957789_0_0_0&sr_pri_blocks=112846201_262957789_0_0_0__13400&tpi_r=2&from=searchresults#hotelTmpl,"7,4","['L’HÔTEL B&B Ville Active, parking sécurisé gratuit vous accueille à Nîmes, à proximité de la sortie 25 de l’autoroute A9 et à 2 km du centre commercial Cap Costières. Vous pourrez profiter d’une terrasse, d’une connexion Wi-Fi gratuite et d’un parking sécurisé.', 'Chaque chambre climatisée dispose d’un bureau et d’une télévision par satellite à écran plat. Leur salle de bains privative est pourvue d’une baignoire et de toilettes séparées.', 'Le petit-déjeuner est servi chaque matin moyennant un supplément. L’établissement possède également des distributeurs automatiques de collations et de boissons.', 'L’HÔTEL B&B Ville Active se trouve à 1,5 km du parc des expositions de Nîmes et à 2,8 km des Jardins de la Fontaine. La cathédrale Notre-Dame et la gare de Nîmes sont toutes deux situées à 3 km. ']","4.32136907467215,43.7978179834269,4.37125632532784,43.8337488165731",Nimes,43.8157834,4.346312699999995
703,ibis Nîmes Ouest - A9,https://www.booking.com/hotel/fr/ibis-na-r-mes-ouest.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=7b174fed398cb2e036b90537d21143b3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=581e64664a8e033e&srepoch=1651501006&all_sr_blocks=31859703_246087964_2_42_0&highlighted_blocks=31859703_246087964_2_42_0&matching_block_id=31859703_246087964_2_42_0&sr_pri_blocks=31859703_246087964_2_42_0__17800&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","['Situé à côté de la sortie 25 sur l’autoroute A9, l’ibis Nîmes Ouest - A9 se trouve à 4 km du centre-ville de Nîmes et à 12 km de l’aéroport de Nîmes. Cet hôtel propose une piscine extérieure et une connexion Wi-Fi gratuite.', 'Les chambres climatisées de l’ibis Nîmes Ouest sont équipées d’une télévision à écran plat, d’une radio et d’un bureau. La salle de bains privative est pourvue d’une douche ou d’une baignoire, et toutes les chambres sont desservies par un ascenseur.', 'Tous les matins, vous pourrez déguster un petit-déjeuner buffet composé de mets sucrés et salés tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits. Des viennoiseries faites sur place, des madeleines françaises fraîches, une boisson chaude et un fruit sont proposés à emporter.', 'Veuillez noter que le restaurant est ouvert du lundi au vendredi sur demande.\n', 'La réception de l’ibis vous accueille 24h/24, et vous pourrez lire la presse quotidienne sur place.', 'Le parcours de golf de Vacquerolles se trouve à 7 km. Le pont du Gard , ancien aqueduc romain, se situe à 25 km, et la ville historique d’Uzès est à 40 minutes de route. Le parking surveillé sur place est gratuit. ']","4.31939892020246,43.7959251693229,4.3692845896242,43.8318560024691",Nimes,43.813890585896004,4.34434175491333
704,ibis Styles Nimes Gare Centre,https://www.booking.com/hotel/fr/ibis-styles-nimes-centre-gare.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=7b174fed398cb2e036b90537d21143b3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=581e64664a8e033e&srepoch=1651501006&all_sr_blocks=41239206_246027008_2_1_0&highlighted_blocks=41239206_246027008_2_1_0&matching_block_id=41239206_246027008_2_1_0&sr_pri_blocks=41239206_246027008_2_1_0__20200&tpi_r=2&from=searchresults#hotelTmpl,"8,3","[""Situé en face de la gare de Nîmes, cet hôtel propose des chambres abordables dotées d'une connexion Wi-Fi gratuite et de la télévision par satellite. Un petit-déjeuner buffet est servi tous les matins et la réception est ouverte 24h/24."", ""Affichant un style contemporain, les chambres climatisées sont équipées d'une télévision à écran plat et d'une radio. Chacune possède une salle de bains privative pourvue d'une douche et d'un sèche-cheveux."", ""À l'Ibis Styles Nîmes Centre Gare, vous pourrez siroter un verre au bar, qui est ouvert toute la journée. De plus, l'hôtel met à votre disposition des journaux et une bagagerie."", 'Les arènes de Nîmes, son centre historique et la cathédrale de Nîmes sont accessibles en 10 minutes à pied. ']","4.34202326331529,43.813792129337,4.39192386474219,43.8497229624832",Nimes,43.8317575459101,4.36697356402874
705,Maison Albar Hotels L’Imperator,https://www.booking.com/hotel/fr/imperator-nimes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=7b174fed398cb2e036b90537d21143b3&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=27&sr_order=popularity&srpvid=581e64664a8e033e&srepoch=1651501006&all_sr_blocks=25163001_190200663_0_34_0&highlighted_blocks=25163001_190200663_0_34_0&matching_block_id=25163001_190200663_0_34_0&sr_pri_blocks=25163001_190200663_0_34_0__64792&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,0","[""La Maison Albar Hotels L’Imperator est un hôtel de luxe situé dans la ville de Nîmes, en bordure du jardin de la Fontaine et à moins de 5 minutes à pied du temple romain de la Maison Carrée et du musée Carrée d'Art. Ava Gardner, Ernest Hemingway et le torero El Cordobes figurent parmi les clients de cet hôtel historique."", ""Les chambres sont décorées dans un style méditerranéen, avec de la pierre naturelle, du marbre et du bois. Dotée d'une douche à l'italienne, chaque chambre comprend également une télévision connectée avec ChromeCast afin que vous puissiez visualiser et partager vos contenus personnels. Certaines donnent sur les jardins de l'hôtel."", ""La réception est ouverte 24h/24 et 7j/7. L'Imperator met également à votre disposition des équipements bébé et des services pour les enfants. Le Spa by CODAGE propose une piscine intérieure et extérieure, un jacuzzi, une douche sensorielle, un hammam ainsi qu'une gamme complète de massages."", ""L'Imperator accueille le chef primé Pierre Gagnaire, élu meilleur chef du monde par ses pairs. Les 2 restaurants sur place vous offrent 2 expériences gastronomiques différentes. Le restaurant gastronomique Duende vous fera découvrir des saveurs extraordinaires. La brasserie L'Impé, installée dans le patio de l'hôtel à l'ombre d'un arbre Gingko Biloba, sert une cuisine généreuse et raffinée élaborée à base de produits locaux."", 'Vous pourrez savourer des cocktails dans un cadre décontracté au bar Hemingway. Un petit-déjeuner continental est proposé tous les matins. Vous aurez la possibilité de le prendre dans votre chambre.', 'Un parking privé est accessible sur place, sur réservation. La gare TGV de Nîmes se trouve à moins de 2 km de la Maison Albar Hotels L’Imperator. ']","4.32781472510683,43.8207007111109,4.3777211039604,43.8566315442571",Nimes,43.838666127684,4.352767914533615
706,Quality Hotel & Suites Bercy Bibliothèque by HappyCulture,https://www.booking.com/hotel/fr/park-and-suites-grande-bibliotheque.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=5338507_190178112_0_2_0&highlighted_blocks=5338507_190178112_0_2_0&matching_block_id=5338507_190178112_0_2_0&sr_pri_blocks=5338507_190178112_0_2_0__25852&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,4","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Quality Hotel & Suites Bercy Bibliothèque by HappyCulture\xa0! "", 'Le Quality Hotel & Suites Bercy Bibliothèque by HappyCulture vous accueille à proximité de la Bibliothèque nationale de France et à 15 minutes de marche du centre commercial Bercy Village. L’AccorHotels Arena est accessible en 18 minutes à pied. La connexion Wi-Fi est gratuite. Moyennant des frais supplémentaires journaliers, vous profiterez d’une connexion Wi-Fi portative.', 'Décorés dans un style scandinave, tous les hébergements incluent une télévision à écran plat, un plateau/bouilloire et un coffre-fort. Leur salle de bains privative possède une douche et un sèche-cheveux.', 'Lors de votre séjour dans cet établissement, vous aurez la possibilité d’utiliser les coins salon de tous les hôtels HappyCulture Collection de la ville où vous pourrez déposer vos achats, emprunter un parapluie et recharger votre téléphone portable.', 'La gare du RER C et la station de métro Bibliothèque François-Mitterrand se trouvent à 160 mètres et assurent un accès direct au musée du Louvre et à la cathédrale Notre-Dame. ']","2.34752995846145,48.8114088121757,2.40221159579881,48.8473396453219",Paris,48.829374228748804,2.37487077713013
707,Saphir Grenelle,https://www.booking.com/hotel/fr/saphirgrenelle.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=5176803_344450095_2_2_0&highlighted_blocks=5176803_344450095_2_2_0&matching_block_id=5176803_344450095_2_2_0&sr_pri_blocks=5176803_344450095_2_2_0__20352&from=searchresults#hotelTmpl,"7,3","[""Cet hôtel est situé à seulement 500 mètres du Champ de Mars, qui mène à la Tour Eiffel. Il propose une réception ouverte 24h/24 et des chambres dotées d'une connexion Wi-Fi gratuite."", ""Toutes les chambres sont insonorisées et équipées d'un minibar ainsi que d'une télévision par satellite. Chacune dispose d'une salle de bains privative pourvue d'un sèche-cheveux. De plus, elles sont toutes desservies par un ascenseur."", ""Un petit-déjeuner continental est servi tous les matins au Grenelle Saphir et peut être pris dans le jardin pendant l'été."", ""Le Grenelle Saphir est à 1,6 km de l'Hôtel des Invalides. La station de métro de la Motte-Picquet-Grenelle, qui permet d'accéder à l'opéra Garnier, est à 84 mètres. ""]","2.26973684614263,48.8304439409712,2.32443926746287,48.8663747741174",Paris,48.8484093575443,2.29708805680275
708,Tipi,https://www.booking.com/hotel/fr/tipi.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=2692102_184334579_0_0_0&highlighted_blocks=2692102_184334579_0_0_0&matching_block_id=2692102_184334579_0_0_0&sr_pri_blocks=2692102_184334579_0_0_0__15452&from=searchresults#hotelTmpl,"7,1","[""Situé dans le centre de Paris, cet hôtel est installé à 750 mètres de la gare Montparnasse. Il dispose d'une réception ouverte 24h/24, d'une terrasse fleurie et de chambres avec connexion Wi-Fi gratuite."", ""Chaque chambre est équipée d'une télévision à écran plat et d'un bureau. Les salles de bains privatives sont équipées d'un sèche-cheveux."", ""Un petit-déjeuner buffet est proposé chaque matin dans la salle à manger élégante de l'hôtel Tipi. Après le petit-déjeuner, vous pourrez visiter le marché, qui est situé dans la même rue que l'hôtel."", ""Le jardin du Luxembourg est à 1,4 km de l'hôtel Tipi. La station de métro Gaîté est située à 550 mètres ; elle permet de rejoindre les Champs-Élysées. Un parking public est disponible à proximité. ""]","2.29802980847695,48.8175204373923,2.35271811656616,48.8534512705385",Paris,48.835485853965395,2.325373962521555
709,Les Patios du Marais 1,https://www.booking.com/hotel/fr/les-patios-du-marais.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=110548949_91946566_0_0_0&highlighted_blocks=110548949_91946566_0_0_0&matching_block_id=110548949_91946566_0_0_0&sr_pri_blocks=110548949_91946566_0_0_0__22206&from=searchresults#hotelTmpl,"7,4","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Patios du Marais 1\xa0! "", ""L'établissement Les Patios du Marais propose des appartements et des studios élégants ainsi qu'un patio fleuri. Il vous accueille dans un bâtiment historique au cœur du quartier du Marais, à 600 mètres du centre Pompidou. Certains hébergements présentent des poutres apparentes et des murs en pierre."", ""Accessibles par un escalier, tous les hébergements affichent une décoration unique et offrent une vue sur le jardin commun. Ils disposent par ailleurs d'une télévision par câble à écran plat."", 'Les cuisines et les kitchenettes sont entièrement équipées avec un grille-pain, un lave-vaisselle et un four micro-ondes. Certains hébergements sont également pourvus de mobilier de jardin.', ""L'établissement se trouve à 600 mètres de la place de la République et à 20 minutes à pied de la cathédrale Notre-Dame. Vous rejoindrez la place des Vosges en 17 minutes de marche. ""]","2.32945538129779,48.8462983626018,2.38417513034161,48.882229195748",Paris,48.864263779174905,2.3568152558196998
710,Hotel B Square,https://www.booking.com/hotel/fr/batignollesvilliers.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=5156402_88550613_0_0_0&highlighted_blocks=5156402_88550613_0_0_0&matching_block_id=5156402_88550613_0_0_0&sr_pri_blocks=5156402_88550613_0_0_0__18572&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,1","[""Situé à 5 minutes à pied de l'animation de la place de Clichy, l'établissement 3 étoiles Hotel B Square se trouve à 300 mètres de la station de métro Rome. Il propose une réception ouverte 24h/24 et des chambres dotées d'une connexion Wi-Fi gratuite ainsi que d'un minibar."", ""Les hébergements disposent d'une télévision par câble/satellite à écran LCD. Décorés dans un style personnalisé, ils comprennent en outre la climatisation ainsi que du matériel de repassage. Un petit-déjeuner buffet est servi tous les matins."", ""Le célèbre Moulin Rouge est accessible en 20 minutes de marche depuis l'hôtel et vous pourrez rejoindre l'Arc de Triomphe directement en transports en commun. Si vous arrivez à la gare Saint-Lazare, il vous faudra 10 minutes pour gagner l'hôtel à pied. Enfin, un parking public est disponible à proximité, moyennant des frais supplémentaires. ""]","2.29529529067804,48.8657870150142,2.35003636018519,48.9017178481604",Paris,48.8837524315873,2.3226658254316153
711,Hôtel Elysées Paris,https://www.booking.com/hotel/fr/hotel-elysees-paris-france.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=5138317_264241047_0_2_0&highlighted_blocks=5138317_264241047_0_2_0&matching_block_id=5138317_264241047_0_2_0&sr_pri_blocks=5138317_264241047_0_2_0__25552&from=searchresults#hotelTmpl,"7,6","[""L'Hôtel Elysées Paris se trouve à 180 mètres de l'Arc de Triomphe et des Champs-Élysées. Le Palais des Congrès est à seulement 1 km."", ""Les chambres climatisées de l'Elysées Paris sont équipées d'une télévision à écran plat et d'une station d'accueil pour iPod. Une connexion Wi-Fi gratuite et une machine à café Nespresso® sont également fournies. Ces hébergements présentent une décoration contemporaine."", ""L'Hôtel Elysées Paris sert un petit-déjeuner buffet chaque matin. Disponible 24h/24, le personnel de la réception se fera un plaisir de vous aider à réserver des spectacles, des restaurants et des taxis."", ""L'Hôtel Elysées Paris se situe à seulement 2 minutes à pied de la station de métro et RER Charles de Gaulle-Étoile, desservant directement le Louvre, le Moulin Rouge et l'Opéra Bastille. ""]","2.26887707888301,48.8580579270543,2.32360969007112,48.8939887602005",Paris,48.876023343627395,2.296243384477065
712,WIT Hotel,https://www.booking.com/hotel/fr/mattle.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=24239211_89341537_0_2_0&highlighted_blocks=24239211_89341537_0_2_0&matching_block_id=24239211_89341537_0_2_0&sr_pri_blocks=24239211_89341537_0_2_0__22784&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,2","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement WIT Hotel\xa0! "", ""WIT Hotel se trouve à 15 minutes à pied de l'opéra Garnier et des Galeries Lafayette. Il propose des chambres climatisées desservies par un ascenseur et dotées d'une télévision et d'une connexion Internet."", 'Un petit-déjeuner buffet est servi chaque jour. WIT Hotel comprend également une réception ouverte 24h/24.', ""L'hôtel est situé en face des Folies-Bergère, à 2 minutes à pied de la station de métro Grands Boulevards qui permet d’accéder aux Champs-Élysées et à la tour Eiffel. ""]","2.31751599752076,48.8556723173302,2.37224599874846,48.8916031504764",Paris,48.8736377339033,2.34488099813461
713,Europe Saint Severin-Paris Notre Dame,https://www.booking.com/hotel/fr/europesaintseverin.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=5107215_187285211_0_2_0&highlighted_blocks=5107215_187285211_0_2_0&matching_block_id=5107215_187285211_0_2_0&sr_pri_blocks=5107215_187285211_0_2_0__31052&from=searchresults#hotelTmpl,"8,6","[""L'hôtel Europe Saint-Séverin Paris Notre-Dame vous accueille dans le centre de Paris, à seulement 350 mètres de Notre-Dame. Il propose des chambres insonorisées avec une télévision par satellite."", ""Les chambres de l'hôtel Saint-Séverin disposent également d'une salle de bains privative et de la climatisation."", ""Un petit-déjeuner buffet est servi chaque matin dans la salle à manger. Le restaurant de l'hôtel Europe Saint-Séverin, le café Rim, sert une cuisine italienne traditionnelle. Vous pourrez savourer votre repas sur la terrasse pendant l'été."", ""La réception de l'hôtel Europe Saint-Séverin Paris Notre-Dame est ouverte 24h/24. L'établissement se situe à seulement 100 mètres de la station de métro et de RER Saint-Michel, qui offre un accès direct à la Tour Eiffel. Le musée du Louvre est à 20 minutes. ""]","2.31692685142189,48.8347359839183,2.37163396213436,48.8706668170645",Paris,48.8527014004914,2.344280406778125
714,Modern Hotel,https://www.booking.com/hotel/fr/modernhotel.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=b8d195a01cf74b273271d60dcb3183ef&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=35806438fc1301f5&srepoch=1651500913&all_sr_blocks=5015504_295839952_0_2_0&highlighted_blocks=5015504_295839952_0_2_0&matching_block_id=5015504_295839952_0_2_0&sr_pri_blocks=5015504_295839952_0_2_0__17752&from=searchresults#hotelTmpl,"6,9","[""Le Modern Hotel se situe entre la place de la Bastille et le cimetière du Père-Lachaise, à côté de la station de métro Père-Lachaise. Il propose des chambres insonorisées dotées d'une salle de bains privative ainsi qu'un petit-déjeuner continental quotidien."", ""Toutes les chambres comprennent des articles de toilette gratuits et une télévision à écran plat. Vous disposerez également d'un service d'étage ainsi que d'une réception ouverte 24h/24."", 'Le Modern Hotel se trouve à 15 minutes à pied du quartier du Marais et à 10 minutes de marche du canal Saint Martin. ']","2.35593838630043,48.8438762771395,2.41065548720039,48.8798071102857",Paris,48.8618416937126,2.38329693675041
